groupId,artifactId,mcrTags
org.roboguice,roboguice,dependency-injection
io.fabric8,chaosmesh-client,"client,io"
org.xwiki.platform,xwiki-platform-mentions-api,"api,platform"
org.apache.shindig,shindig-common,apache
org.webjars.bower,pivottable,"web,assets"
org.apache.tiles,tiles-request-api,"request,apache,api"
org.glassfish.main.appclient,acc-config,config
org.kurento,kurento-room-client,client
org.apache.xmlgraphics,batik-svgbrowser,"svg,apache,graphics"
org.apache.tomee.bom,tomee-plus,"bom,apache"
org.kurento,kurento-jsonrpc-server,"server,json,remote,rpc"
ant,ant-optional,ant
tec.units,unit-ri,"measurement,units"
org.netbeans.api,org-netbeans-modules-project-libraries,"module,ide,api,netbeans"
cloud.piranha.resource,piranha-resource-impl,"cloud,resource"
org.apache.camel.quarkus,camel-quarkus-http,"apache,http,camel"
io.swagger.parser.v3,swagger-parser-core,"parser,io,swagger,api"
org.mule.tests,mule-parameter-resolver-extension,"testing,extension"
it.unibz.inf.ontop,ontop-rdf4j,rdf
com.github.davidmoten,rtree,github
org.apache.karaf.diagnostic,org.apache.karaf.diagnostic.boot,"apache,osgi"
com.alibaba.csp,sentinel-datasource-nacos,"data,datasource"
org.simpleflatmapper,ow2-asm,bytecode
org.apache.james,james-server-webadmin-core,"server,apache,mail"
org.drools,default-kiesession,rule-engine
org.flywaydb.flyway-test-extensions,flyway-spring3-test,"spring,testing,extension"
org.geoserver.csw,gs-csw-api,"geo,api"
org.apache.camel,apt,"apache,camel"
pentaho,pentaho-vfs-browser,browser
org.apache.dubbo,dubbo-spring-boot-autoconfigure-compatible,"spring,config,compatibility,apache"
org.odpi.egeria,discovery-engine-api,"api,discovery,engine"
org.talend.esb.auxiliary.storage,auxiliary-storage-rest-security,"security,esb,rest,storage"
io.helidon.lra,helidon-lra-coordinator-client-spi,"interface,client,io"
org.kie.kogito,kogito-quarkus-processes,process
org.owasp,security-logging-logback,"logging,security"
com.guicedee.services,commons-io,"service,io"
com.typesafe.akka,akka-zeromq,"actor,socket,queue,akka,distributed,concurrency,typesafe,zeromq"
taglibs,page,"jsp,taglib"
io.quarkus,quarkus-spring-context-api,"spring,io,api"
net.sf.ehcache.wso2,ehcache,cache
javax.faces,javax.faces-api,"standard,javax,api,specs"
org.apache.shardingsphere,sharding-transaction-base-seata-at,"apache,transaction"
org.finra.herd,herd-model-api,"model,api"
com.addthis,bundle,bundle
com.github.taksan,skype-java-api,"github,api"
org.locationtech.geowave,geowave-datastore-rocksdb,"persistence,rocksdb"
org.apache.camel.quarkus,camel-quarkus-rabbitmq-deployment,"rabbitmq,deployment,queue,amqp,apache,camel"
io.helidon.microprofile.tests,helidon-microprofile-tests-junit5,"junit,testing,io"
io.dekorate,jib-annotations,"annotations,io"
org.apache.unomi,unomi-services,"service,apache"
org.hsqldb,sqltool,"database,hsql"
org.umlg,sqlg-benchmark,benchmark
org.apache.camel,camel-infinispan-embedded,"embedded,cache,apache,camel"
org.zeroturnaround,zt-exec,"execution,process,command,external"
org.xwiki.platform,xwiki-platform-notifications-preferences-api,"api,platform"
org.springframework,spring-aop,"aspect,spring,aop"
org.eclipse.rdf4j,rdf4j-console,"rdf,eclipse,console"
org.apache.nifi,nifi-smb-processors,"apache,processor"
org.pentaho,mondrian-schemaworkbench-plugins,plugin
com.carrotsearch.randomizedtesting,randomizedtesting-runner,"runner,testing"
org.plutext,jaxb-svg11,"svg,binding,xml"
org.apache.cxf,cxf-rt-rs-service-description-swagger-ui,"service,ui,apache,swagger,api"
org.wildfly,wildfly-webservices-tests-integration,"integration,testing,webservice"
org.webjars.npm,heap,"web,assets"
org.eclipse.ditto,ditto-jwt-model,"model,eclipse"
io.zipkin.proto3,zipkin-proto3,"io,tracing,protocol"
org.jboss.weld.se,weld-se,jboss
org.dcache,xrootd4j-unix,unix
org.odpi.egeria,digital-architecture-client,client
io.helidon.messaging.aq,helidon-messaging-aq,"messaging,io"
org.jboss.resteasy,jose-jwt,"security,json,jboss,jwt"
com.yahoo.vespa,container-disc,container
org.apache.james,apache-james-mailbox-cassandra,"database,cassandra,apache,mail"
org.apache.archiva,archiva-security-common,"security,apache"
org.flowable,flowable-event-registry-spring,"registry,event,spring"
com.github.kwart.jsign,openpdf,github
org.apache.jena,jena-rdfconnection,apache
org.springframework.cloud,spring-cloud-openfeign-core,"spring,cloud"
org.eclipse.vorto,repository-core,"repository,eclipse"
org.apache.hbase,hbase-http,"database,hadoop,apache,hbase,http"
de.adorsys.psd2,event-service-aspsp-impl,"event,service"
org.openhab.addons.bundles,org.openhab.binding.pixometer,"binding,bundle"
org.eclipse.aether,aether-impl,eclipse
org.apache.camel.quarkus,camel-quarkus-couchbase-deployment,"deployment,apache,camel"
org.meteothink,meteoinfo-ui,ui
org.eclipse.jetty.websocket,websocket-javax-server,"server,eclipse,websocket,webserver,jetty"
org.apache.calcite,calcite-druid,apache
org.webjars.npm,cytoscape-cola,"assets,web"
ddf.admin.core,admin-core-configplugin,admin
org.opencastproject,opencast-index-service,"service,index"
org.geotools.xsd,gt-xsd-wcs,geo
org.glassfish.main.osgi-platforms,osgi-container,"container,platform,osgi"
com.google.cloud,spring-cloud-gcp-starter,"google,spring,cloud,starter"
com.sun.faces.extensions,jsf-extensions-common,"jsf,extension"
net.sf.kxml,kxml2,xml
com.slack.api,bolt-google-cloud-functions,"google,cloud,api"
org.apache.camel.quarkus,camel-quarkus-integration-wiremock-support,"support,integration,apache,camel"
com.cronutils,cron-utils,"parser,cron,expression"
org.kaazing,gateway.resource.address.rtmp,"gateway,resource"
org.geotools,gt-app-schema,"geo,schema"
com.google.cloud.sql,mysql-socket-factory,"database,sql,socket,google,factory,cloud,mysql"
org.apache.archiva,archiva-common,apache
org.apache.shardingsphere,shardingsphere-sql-parser-opengauss,"sql,parser,apache"
org.apache.commons,commons-vfs2-sandbox,"apache,commons"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-parser-zh-xinhua-pcfg,"model,parser"
com.yahoo.vespa,container-search-and-docproc,"container,search"
org.apache.shenyu,shenyu-client-core,"apache,client"
org.jboss.resteasy,resteasy-wadl-undertow-connector,"jboss,connector"
org.openhab.binding,org.openhab.binding.frontiersiliconradio,"plugin,binding,eclipse"
io.seata,seata-metrics-core,"metrics,io"
org.apache.qpid,qpid-jms-client,"jms,queue,apache,client"
org.apache.nifi,nifi-http-context-map,"apache,http"
io.quarkus.arc,arc,io
org.neo4j,neo4j-graph-algo,"database,graph,neo4j"
fish.payara.arquillian,arquillian-payara-server-embedded,"embedded,server"
org.eclipse.swt,org.eclipse.swt.win32.win32.x86,"swt,eclipse,x86,ui"
io.confluent,kafka-connect-storage-partitioner,"streaming,kafka,storage,io"
org.webjars,jquery.inputmask,"assets,web,jquery"
io.playn,playn-core,io
software.amazon.awssdk,secretsmanager,"aws,amazon"
org.eclipse.equinox,org.eclipse.equinox.http.helper,"eclipse,http"
org.wso2.carbon.appmgt,org.wso2.carbon.appmgt.mobile.feature,mobile
org.glassfish.main.admingui.connector,gf-admingui-connector,connector
org.wicketstuff,quickview,wicket
org.jvnet.ogc,wps-v_1_0_0-schema,schema
org.apache.camel.quarkus,camel-quarkus-mongodb-deployment,"database,deployment,apache,mongodb,camel"
org.xipki,ocsp-client,client
org.apache.inlong,inlong-agent,"agent,apache"
org.apache.tinkerpop,gremlin-groovy-test,"testing,apache,groovy,graph"
org.activiti,activiti-bpmn-model,"model,bpm"
io.opencensus,opencensus-exporter-trace-zipkin,"export,io,tracing"
org.wso2.am,org.wso2.carbon.apimgt.clients.store.api,"client,api"
org.apache.nifi,nifi-kerberos-credentials-service,"service,apache"
org.jboss.aerogear.unifiedpush,unifiedpush-service,"service,jboss"
org.activiti,activiti-api-task-runtime-impl,"bpm,api,runtime"
org.ops4j.pax.exam.samples,pax-exam-sample8-ds,example
org.scala-lang,scala-actors,"actor,concurrency,scala"
org.apache.camel.quarkus,camel-quarkus-integration-tests-support-custom-routes-collector,"support,collector,integration,testing,apache,routing,camel"
org.apache.pulsar,pulsar-io-hbase,"database,apache,io,hbase"
org.wildfly,wildfly-clustering-ee-infinispan,"cache,cluster"
org.apache.servicemix.specs,org.apache.servicemix.specs.stax-api-1.2,"streaming,esb,apache,xml,api,specs"
org.jetbrains.kotlin,kotlin-test-junit,"junit,testing,kotlin"
org.apache.jackrabbit,oak-blob-plugins,"plugin,apache,cms"
org.apache.myfaces.extensions.validator,myfaces-extval-core,"jsf,apache,validation,extension"
de.jplag,python-3,python
net.tirasa.connid,slf4j-logging,"logging,slf4j"
com.infradna.tool,bridge-method-annotation,"bridge,annotations"
io.smallrye.config,smallrye-config-core,"config,io"
org.optaplanner,optaplanner-benchmark,benchmark
io.soabase.exhibitor,exhibitor-core,io
org.teiid.wildfly,teiid-wildfly-security,security
org.jboss.forge.addon,scaffold-faces,jboss
org.eclipse,ui.workbench,"eclipse,ui"
org.jclouds.provider,rackspace-clouddns-us,"provider,cloud"
org.apache.camel,camel-infinispan,"cache,apache,camel"
org.opensmpp,opensmpp-core,"smpp,messaging"
com.google.firebase,firebase-admin,"admin,google"
org.codice.thirdparty,commons-httpclient,http
org.apache.servicecomb.toolkit,oas-generator-servicecomb,"generator,tools,apache,toolkit"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-tagger-es-distsim,model
io.dropwizard,dropwizard-views-freemarker,"template,io,view"
org.forgerock.ce.commons,forgerock-jaspi-container,container
org.apache.camel.quarkus,camel-quarkus-nats,"apache,camel"
org.infinispan,infinispan-api,"cache,api"
com.h3xstream.findsecbugs,findsecbugs-samples-deps,"xml,example"
org.jboss.arquillian.testenricher,arquillian-testenricher-ejb-jakarta,"ejb,jboss"
edu.washington.cs.knowitall,opennlp-chunk-models,model
org.json4s,json4s-jackson_2.11,json
org.json4s,json4s-jackson_2.12,json
org.apache.httpcomponents.client5,httpclient5-cache,"cache,apache,client,http"
io.hops,hadoop-yarn-api,"yarn,hadoop,io,api"
org.jclouds.provider,rackspace-clouddns-uk,"provider,cloud"
org.jboss.mod_cluster,mod_cluster-container-spi,"interface,container,cluster,jboss"
org.apache.sentry,sentry-binding-hive,"binding,apache"
org.apache.camel,camel-barcode,"barcode,apache,camel"
io.smallrye.reactive,smallrye-reactive-converter-rxjava2,"reactive,io"
org.apache.jena,jena-jdbc-core,"sql,jdbc,apache"
org.apache.qpid,qpid-broker-plugins-amqp-0-8-protocol,"plugin,queue,amqp,broker,apache,protocol"
com.timgroup,java-statsd-client,client
org.wildfly.swarm,management,management
io.grpc,grpc-api,"grpc,io,api,rpc,protocol"
io.hetu.core,presto-tests,"testing,io"
net.sf.cssbox,pdf2dom,"pdf,dom"
org.webjars.npm,dagre,"web,assets"
org.apache.directory.server,apacheds-service-builder,"server,builder,service,apache,directory"
org.apache.isis.valuetypes,isis-valuetypes-asciidoc-ui-wkt,"ui,apache"
org.apache.xmlgraphics,fop,apache
com.aerospike,aerospike-client,client
org.apache-extras.beanshell,bsh,apache
gov.nist.math.jama,gov.nist.math.jama,math
org.jboss.spec.javax.batch,jboss-batch-api_1.0_spec,"batch,jboss,api"
org.opendaylight.controller,sal-akka-raft,"actor,akka,distributed,concurrency,controller"
org.eclipse.microprofile.metrics,microprofile-metrics-optional-tck,"eclipse,metrics"
org.springframework.cloud,spring-cloud-gcp-starter-config,"spring,config,cloud,starter"
org.activiti,activiti-spring-resource-finder,"bpm,spring,resource"
com.github.fangjinuo.agileway,agileway-aop,github
storm,carbonite,clojure
systems.manifold,manifold-ext-producer-sample,"example,producer"
org.apache.camel.quarkus,camel-quarkus-atlasmap-deployment,"deployment,apache,camel"
de.tudarmstadt.ukp.inception.app,inception-log,logging
org.jboss.logmanager,jboss-logmanager,jboss
org.apache.httpcomponents,httpclient-cache,"cache,apache,http"
org.apache.nifi,nifi-server-api,"server,apache,api"
org.apache.pulsar,pulsar-functions-api,"apache,api"
org.sweble.wikitext,swc-engine,engine
org.opendaylight.controller,sal-clustering-config,"config,cluster,controller"
org.camunda.bpm.webapp,camunda-webapp,"application,bpm,web,webapp"
jakarta.platform,jakarta.jakartaee-web-api,"web,api,platform"
org.jenkinsci.plugins,kubernetes-credentials,"plugin,kubernetes"
org.springframework.cloud.fn,file-common,"spring,cloud"
org.openhab.core.bundles,org.openhab.core.io.bin2json,"bundle,json,io"
org.eclipse.xtext,org.eclipse.xtext.xtext.generator,"generator,eclipse"
org.springframework.cloud.fn,semantic-segmentation-function,"spring,cloud"
org.hdiv,hdiv-struts-1,web-framework
org.apache.activemq,artemis-stomp-protocol,"jms,queue,apache,protocol"
com.io7m.xom,xom,"io,xml"
org.springframework.cloud.stream.app,stream-applications-postprocessor-common,"streaming,spring,cloud"
org.apache.pulsar,pulsar-common,apache
org.redline-rpm,redline,packaging
io.github.openwebnet4j,openwebnet4j,"github,io"
br.com.caelum.vraptor,vraptor-jpa,"persistence,jpa"
org.jboss.spec.javax.ws.rs,jboss-jaxrs-api_1.1_spec,"rest,jboss,api,jaxrs"
io.syndesis.server,server-dao,"server,dao,io"
org.jboss.narayana.rts,restat-api,"jboss,api"
org.openapitools,openapi-generator,"generator,api"
jboss,jbosssx,jboss
org.apache.nifi,nifi-graph-client-service-api,"service,apache,client,graph,api"
com.addthis,codec,codec
io.camunda,zeebe-dispatcher,"io,dispatcher"
org.openhab.addons.bundles,org.openhab.binding.linky,"binding,bundle"
org.geotools.xsd,gt-xsd-wfs,geo
org.pentaho.di.plugins,elasticsearch-bulk-insert-core,"plugin,elasticsearch,elastic,search"
org.codice.ddf.spatial,spatial-geocoding-api-impl,"spatial,api"
org.codehaus.xfire,xfire-spring,"spring,webservice,codehaus"
org.openhab.addons.bundles,org.openhab.binding.mystrom,"binding,bundle"
io.vertx,vertx-service-discovery-backend-redis,"database,service,vertx,io,redis,discovery"
cloud.piranha.extension,piranha-extension-lite,"cloud,extension"
org.apache.activemq,artemis-website,"jms,queue,apache"
org.apache.hbase,hbase-logging,"database,logging,hadoop,apache,hbase"
com.jetdrone,yoke.engine.handlebars,engine
org.apache.shiro,shiro-cas,"security,apache"
org.eclipse.platform,org.eclipse.osgi,"eclipse,platform,osgi"
com.sdl,odata_controller,controller
net.oschina.j2cache,j2cache-core,cache
org.gephi,batik-wrapper,"module,svg,graphics,netbeans"
org.jboss.forge.addon,bean-validation,"beans,jboss,validation"
org.parboiled,parboiled-scala_2.11,"scala,parser,generator"
org.xwiki.platform,xwiki-platform-filter-instance-document,"filtering,platform"
com.stormpath.spring,stormpath-default-spring-boot-starter,"spring,starter"
com.sun.xml.rpc,jaxrpc-spi,"interface,xml,rpc"
io.micrometer.prometheus,prometheus-rsocket-spring,"spring,prometheus,io"
org.talend.esb.examples,sam-example-service,"application,esb,service,web,webapp,example"
com.spotify,ssh-agent-tls,"network,ssh,agent"
io.helidon.serviceconfiguration,helidon-serviceconfiguration-hikaricp,io
com.blazebit,blaze-persistence-integration-hibernate-base-jakarta,"persistence,integration,hibernate"
org.wildfly.swarm,topology-jgroups-modules,module
com.github.jennybrown8.wicket-source,wicket-source,"github,wicket"
org.apache.tomcat,tomcat-servlet-api,"server,servlet,webserver,apache,tomcat,api"
com.vaadin,vaadin-app-layout-testbench,"gwt,web-framework"
io.jhdf,jhdf,io
com.facebook.presto.hadoop,hadoop-apache2,"hadoop,facebook,apache"
org.eclipse.rdf4j,rdf4j-queryparser-api,"rdf,eclipse,api"
org.jboss.modules,jboss-modules,"jboss,module"
org.apache.camel.quarkus,camel-quarkus-mail-deployment,"deployment,apache,mail,camel"
org.eobjects.metamodel,MetaModel-cassandra,"database,cassandra"
io.quarkiverse.tika,quarkus-tika,io
io.quarkus,quarkus-smallrye-reactive-type-converters-deployment,"deployment,reactive,io"
org.apache.amber,amber-oauth2-resourceserver,"authentication,apache,oauth"
org.openhab.binding,org.openhab.binding.bluetooth,"plugin,binding,eclipse"
org.apache.streampipes,streampipes-client,"apache,client"
org.jboss.arquillian.testenricher,arquillian-testenricher-resource,"jboss,resource"
io.quarkus,quarkus-amazon-alexa,"amazon,io"
uk.org.webcompere,system-stubs-core,"system,stub"
net.sf.okapi.filters,okapi-filter-plaintext,filtering
com.camunda.consulting.util,camunda-util-demo-support,"support,example"
org.kie.kogito,kogito-addons-quarkus-persistence-jdbc,"persistence,sql,jdbc"
io.quarkus,quarkus-amazon-dynamodb,"database,aws,amazon,dynamodb,io"
org.lightadmin,light-logging-configurer,logging
io.smallrye,smallrye-context-propagation-propagators-rxjava2,"reactive,io"
io.smallrye,smallrye-context-propagation-propagators-rxjava1,"reactive,io"
org.incode.module.fixturesupport,incode-module-fixturesupport-dom,"module,dom"
com.github.bingoohuang,patchca,"github,captcha"
org.apache.camel,camel-optaplanner,"apache,camel"
org.dcm4che.dcm4chee-arc,dcm4chee-arc-query,query
io.helidon.webserver,helidon-webserver-tyrus,"webserver,io"
org.nutz,nutzboot-starter-feign,starter
com.hurence.logisland,logisland-service-redis,"database,service,redis"
org.apache.knox,gateway-provider-security-preauth,"provider,security,gateway,apache"
org.apache.camel,camel-zip-deflater,"apache,camel"
org.xwiki.platform,xwiki-platform-messagestream-api,"api,platform"
org.springframework.cloud,spring-cloud-aws-context,"aws,amazon,spring,cloud"
org.infinispan,infinispan-spring5-common,"spring,cache"
org.apache.shenyu,shenyu-plugin-hystrix,"plugin,apache"
org.eclipse.rdf4j,rdf4j-geosparql-testsuite,"rdf,eclipse"
org.eclipse.kapua,kapua-service-storable-api,"eclipse,service,api"
org.apache.flink,flink-streaming-java_2.10,"streaming,apache"
com.weibo,motan-transport-netty4,"network,socket,transport,netty"
org.apache.flink,flink-streaming-java_2.11,"streaming,apache"
io.trino,trino-mysql,"io,mysql,database"
org.apache.cxf,cxf-testutils,apache
org.jboss.forge.addon,projects-impl,jboss
